"CLUSTER LEVEL 0","ELEMENT NAME","HIERARCHY ID","1.01","1.02","1.03","1.04","1.05","1.06","1.07","1.08","1.09","1.10","1.11","1.12","1.13","1.14","1.15","1.16","1.17","1.18",
"SYSTEM","Wheel front axle","1.01"," ","0.05046176732471641","0.03385250226424841","0.011192113467332288","0.009679635597255487","0.0072354717362862475","0.0013872194555798467","0.0011902965707983881","0.0011411743803406704","0.0005349561042690132","0.00018271621101184632","0.0005964731185674754","0.0004494854189716069","0.0001337493849952187","0.0004997932144834571","0.00038265258108294287","0.0035884295993156012","0.0008448563102222417",
"SYSTEM","Hub front axle","1.02","0.05043681310783332"," ","0.0026375737191813853","0.01772209104998468","0.019602709590557876","0.012792120912021865","0.001889696980869715","0.0013237573966630167","0.0012722259534009295","0.0001294379401534096","0.00010612333644466343","0.00013851906622197596","0.00011438342251046674","0.00009512639724551519","0.00011768762321817672","0.00010466749645110518","0.0051234218362098405","0.0010070586958846883",
"SYSTEM","Steering knuckle front axle","1.03","0.0005957927399995455","0.0008436052805850247"," ","0.0010310982870556096","0.02228225118178606","0.0013710836794770254","0.00046492321397295644","0.0009015222638825149","0.0007693414177034619","0.013142486283664101","0.0025802416934123107","0.014829293395275278","0.010836071884476772","0.0013839014227788882","0.012365882512996973","0.009019284024000651","0.0004298448599980853","0.0006180362758955171",
"SYSTEM","Knuckle arm front axle","1.04","0.011180089294231754","0.017750898914780322","0.038920288166049644"," ","0.026809277143318044","0.03331346565681159","0.002160476157513136","0.0012076472479102263","0.0011534863293071185","0.0006128129675775362","0.00020756692551493483","0.0006837097097378564","0.0005147738792862233","0.00015221509015950208","0.0005729675284817937","0.0004399257001593826","0.002909833105005144","0.0013439947714053435",
"SYSTEM","Frame front axle","1.05","0.00893359723745435","0.019547580031847422","0.0019796900696678055","0.025966788025825416"," ","0.04110905153299438","0.003352622665682814","0.0013684539474873025","0.0013135844700555843","0.00012405138184312658","0.00011001189288972757","0.00013282827560501254","0.00011108435101470082","0.00009918989163282266","0.00011322090128385032","0.00010324947093098835","0.005221892467501044","0.0014090977011291805",
"SYSTEM","Tie rod front axle","1.06","0.007198949816691447","0.012802507416078246","0.015783242036451095","0.033278535570875234","0.041443532971998764"," ","0.0032169536148177746","0.0014850051167815126","0.0014201915496617756","0.00031147466040271077","0.0001515803820746342","0.00034375951971676866","0.00026617749448742956","0.00012365462562113905","0.00028941860293396626","0.00023364329428776642","0.003437623370533549","0.0017944047268122487",
"SYSTEM","Angle sensor front axle","1.07","0.004343067590547145","0.005978784410934246","0.0008885460210583673","0.006783410058847306","0.010627110429841324","0.010160412972868405"," ","0.004705859012534175","0.00451754687126793","0.0002879725703615055","0.00030494760014510014","0.00030993838057258305","0.0002687015571788409","0.00027944226922893556","0.00026887954855780993","0.00026372458607648586","0.007545318291925063","0.0071283650545596045",
"SYSTEM","Speedometer","1.08","0.003673768896538032","0.0041846961798773785","0.0025058330176426225","0.0037156836304498286","0.004377884160715051","0.004658241207113889","0.004706194723658741"," ","0.6333453349791082","0.00045605308900775743","0.0004686227997092729","0.00048642950092514514","0.00041895793497326306","0.00042303871451265795","0.00042435143764163463","0.00040571797437061186","0.004537681111332903","0.00452309947355789",
"SYSTEM","ECU","1.09","0.0039034703002174265","0.004446106957370244","0.0020432929658085186","0.003933913489878815","0.004632386715716086","0.00492745270157624","0.004992645769942183","0.7000106969606665"," ","0.00047244188116901675","0.0004900142682214836","0.00050312479540493","0.00043429592876131906","0.0004439944363038295","0.0004394901406217233","0.0004223349611458538","0.004860733265731221","0.004729089444714507",
"SYSTEM","Wheel second axle","1.10","0.00009529299415989012","0.00009801286369992557","0.00040182276678379925","0.0001073391034130955","0.00010935596001815373","0.0001081904278132928","0.00008777398784043378","0.00013464586804345924","0.00012839596904845596"," ","0.053630881749801684","0.03890183086777488","0.012648652679905892","0.009813132467301311","0.007793024917991387","0.0014054950328135085","0.00007430708711730905","0.0001232954094421146",
"SYSTEM","Hub second axle","1.11","0.00010519769827954661","0.00010954672569185586","0.004882064398342489","0.00012062686055736016","0.00021778852057696696","0.00012350473882671853","0.00009821765155271223","0.000150704449242145","0.00014334254359460452","0.05368760795303906"," ","0.10273442014676615","0.021654678107190684","0.021842364452022367","0.01444196723125124","0.0020613722241692445","0.00008250747309790363","0.0001386644805676518",
"SYSTEM","Steering knuckle second axle","1.12","0.00010066861501312196","0.00010378162503232868","0.0007373295577349781","0.00011375119770562492","0.00012301957499949445","0.00011487466014403758","0.00009443469517356196","0.00014322816604117605","0.0001365100765805538","0.03890035707610373","0.10267007979012577"," ","0.041161535238629754","0.02594818195107851","0.01792284461508531","0.002066831893448695","0.00007925064113334379","0.0001324998078000572",
"SYSTEM","Knuckle arm second axle","1.13","0.00008831392627273171","0.00009172246574962184","0.002742058647844048","0.00010051889640971812","0.0001534397046392133","0.0001024653021935995","0.00008343043905445491","0.00012676681178680482","0.00012071732323404305","0.012681821734050525","0.02161495675166958","0.04119674538458007"," ","0.026877228400974618","0.033888180409284985","0.0022039702978464693","0.00007007241759426908","0.00011580207143746524",
"SYSTEM","Frame second axle","1.14","0.00009177035304686054","0.0000949692133384028","0.0003843574936709393","0.000104255262200037","0.00010683351992846202","0.00010572227947225343","0.00008823221066800446","0.0001330325116841724","0.00012685987568594737","0.009819350730881582","0.021840939303378604","0.02595769423941674","0.02687819756337939"," ","0.04143536336171805","0.003339730181852185","0.00007300848225744172","0.0001246838098052372",
