"CLUSTER LEVEL 0","ELEMENT NAME","HIERARCHY ID","1.01","1.02","1.03","1.04","1.05","1.06","1.07","1.08","1.09","1.10","1.11","1.12","1.13","1.14","1.15","1.16","1.17","1.18","1.19","1.20","1.21","1.22","1.23","1.24","1.25","1.26",
"SYSTEM","Wheel front axle","1.01"," ","0.6904234108604221","0.765091044272171","0.6375684646105204","0.6393306674231676","0.6386663811740367","0.6422142806936566","0.8551381899455814","0.855359534160163","0.6604059039174411","0.6552590642613777","0.65013826322706","0.6572904463462865","0.7732431318182661","0.8232506455651126","0.813102964786102","0.6799954398595316","0.6700787645390571","0.8301810918751767","0.8245164899296694","0.8130473242853813","0.7168678585989546","0.6685670097228549","0.6683342140563792","0.6626065459397324","0.8370286724682314",
"SYSTEM","Hub front axle","1.02","0.7774710425579576"," ","0.7944584725884689","0.8010872099479271","0.8004564626500419","0.8015091397781506","0.7635265850107328","0.6918722379488307","0.6949335338096391","0.7996990210515463","0.7986882620270049","0.7891359348579684","0.7921930921411826","0.7938742241230793","0.7995621561376449","0.2787468275315364","0.2616404779459109","0.2018158736573185","0.20603667442722787","0.21143423399053482","0.27653004926366065","0.29067872525754035","0.32466800039588223","0.2891217236032991","0.21310292221599028","0.2154134574608207",
"SYSTEM","Steering knuckle front axle","1.03","0.20021789366049825","0.20050370083241945"," ","0.2006423048544472","0.20051352174211304","0.20085527108069326","0.20024105871144063","0.2001637853850247","0.20016553822283376","0.2005478876999064","0.20042325401478983","0.20044525502718857","0.2006160079404546","0.2006250080860564","0.20043304336591944","0.2000841039392507","0.20008014096384474","0.20007999793824327","0.20008958685101005","0.2000778196691738","0.20007565906605132","0.20006505995551152","0.20007639444310915","0.2000796583654534","0.20007604572889245","0.20009195764139612",
"SYSTEM","Knuckle arm front axle","1.04","0.20038697030330355","0.2000569460923303","0.20050358242627056"," ","0.2006364725567692","0.20085172756549818","0.20023688810819393","0.20015750509263502","0.20015917928867777","0.20049338828638122","0.20038908203699587","0.2004100109007185","0.20054810926804717","0.20057755256171425","0.20038305575290588","0.20007672104499843","0.20007144028919488","0.20006132204020396","0.20007604444991361","0.2000688996801571","0.20006974253217258","0.2000638535273495","0.20007292657372377","0.20007332706932696","0.20006783241611117","0.2000813982439973",
"SYSTEM","Frame front axle","1.05","0.701842301297979","0.7018530772888236","0.7017040841133666","0.7020097376812227"," ","0.7013703890242377","0.7007047069327348","0.7005039311838595","0.7005111185224457","0.702315589476203","0.7018906895936105","0.7017873669073769","0.7023090511683592","0.7026099960176371","0.7017822171562733","0.700247537165512","0.7002396143642523","0.70026023400483","0.7002672642700287","0.700238040151541","0.7002282622855821","0.7002039444147816","0.7002307819319354","0.7002388376213711","0.7002322814561703","0.7002667363618207",
"SYSTEM","Tie rod front axle","1.06","0.20036279011467675","0.2005190163213334","0.2007440635415304","0.20070727508331607","0.2003182574491023"," ","0.20019656798615384","0.200127636878008","0.20012942064387573","0.2004908028987912","0.20040193009713445","0.20041140579309105","0.2005595613087297","0.20060319659959272","0.2003739919115566","0.2000681707157269","0.20006586442617882","0.20006725207926576","0.2000728276177399","0.20006484038070865","0.20006287376250423","0.20005552840189328","0.2000637121314651","0.20006598847723417","0.20006336755453788","0.2000738418682555",
"SYSTEM","Angle sensor front axle","1.07","0.20011966095746833","0.2000479952474059","0.20013413650399242","0.20014718012042126","0.2001414675301245","0.20016064877213915"," ","0.20004850786760361","0.20004918889816112","0.20020530809897255","0.20022614217722598","0.20018252917589008","0.20023793767386736","0.2002412416159518","0.2001776428159884","0.2000154020407519","0.20001551106931106","0.20002552687884803","0.2000183427844558","0.20001750752358907","0.2000154035285502","0.20001668545683182","0.20001466929656123","0.20001477684849622","0.2000164363168539","0.20001386607481508",
"SYSTEM","Speedometer","1.08","0.2000489620039837","0.2000349458241923","0.2000576558893278","0.20006157802269145","0.2000632869618821","0.20006803879466062","0.20004131635431005"," ","0.2000046546079498","0.2000859717813906","0.2000847838294683","0.20008432394863718","0.20009813125889295","0.20010127600601735","0.20007393851164965","0.2000089400504777","0.20000900104228414","0.2000095174724407","0.20000806350501288","0.20000879604932428","0.20000935892960714","0.2000122399340986","0.20000851180864537","0.20000815155817217","0.20000851836113473","0.20000561830007",
"SYSTEM","ECU","1.09","0.20005794247172423","0.20003547127541388","0.20005732469264534","0.20006015652054726","0.20006242975003607","0.2000671677965005","0.2000413945983154","0.20000418692585725"," ","0.2000857941170688","0.20008483992697773","0.2000845362361723","0.20009830796772698","0.20010163399973913","0.2000735017904456","0.20000885054763204","0.20000890148939804","0.20000942372463434","0.20000801806846094","0.20000868053688992","0.20000922876557545","0.20001201840527866","0.20000838961023015","0.20000805089397247","0.20000840335168624","0.20000559421098926",
"SYSTEM","Hydraulic oil reservoir","1.10","0.702441334544911","0.7034506933980493","0.7027127635291336","0.7025517896706148","0.7031379707028492","0.7028258543745385","0.7019570443782396","0.7011942323645948","0.7012019702062636"," ","0.7040842104811738","0.7043809222714823","0.7053189172169205","0.7040693904236432","0.7028047427096026","0.700806634219103","0.7007774211353767","0.7005739439801475","0.7008132099650071","0.7007029668331765","0.7007205196130174","0.700595537583404","0.7007430857551382","0.7007790319175661","0.7007044743520665","0.7008888986461177",
