"CLUSTER LEVEL 0","ELEMENT NAME","HIERARCHY ID","1.01","1.02","1.03","1.04","1.05","1.06","1.07","1.08","1.09","1.10","1.11","1.12","1.13","1.14","1.15","1.16","1.17","1.18","1.19","1.20","1.21","1.22","1.23","1.24","1.25","1.26",
"SYSTEM","Wheel front axle","1.01"," ","0.019556828805279536","0.1385097082884844","0.04802895412247443","0.03742598563077093","0.029170402682933916","0.021736603485448036","0.006088979843338782","0.005171078434310417","0.023605729037550538","0.011752051336353597","0.01289929730860917","0.017938209566699004","0.01698056773534251","0.01290131418518381","0.0005512621792854722","0.0006576421334042459","0.0014335722781673166","0.0006099342936563001","0.0003871052118553653","0.0004927812088336703","0.000599102436080079","0.0004949713821891244","0.0005507871643311013","0.00042574696853092675","0.0002962722466661738",
"SYSTEM","Hub front axle","1.02","0.008533137281640513"," ","0.40384669552193175","0.0826801428288616","0.08462631055565317","0.012833057875660359","0.0018823195798129966","0.0027478544289601947","0.003670161625843993","0.033747679982977785","0.004082171765416032","0.004328773000452535","0.009559978400060398","0.0660422349312274","0.016479268042972395","0.005161277388473384","0.01219779299805468","0.05119128430472708","0.012484065622537455","0.001860949382573196","0.0026169191363922817","0.0029857069227466893","0.0061824271336435865","0.011956710115483937","0.007126845524046854","0.0012053214937376433",
"SYSTEM","Steering knuckle front axle","1.03","0.0028840934737072166","0.10064475649189553"," ","0.04594741066196806","0.031662548281483405","0.017343862501232765","0.0021933686588212487","0.0014223172946619123","0.0014463396795680872","0.009300344020403806","0.0038739258731743664","0.004477867276853953","0.007899449693361427","0.016837694229941857","0.004959861560392964","0.0005821956866307598","0.00130868857248978","0.005263723420661948","0.001362122260621601","0.0002565674841419341","0.00033904548030094794","0.00035432013160352493","0.0006909627747117009","0.0012789754418269794","0.000785623058698004","0.00019453712778105814",
"SYSTEM","Knuckle arm front axle","1.04","0.010422748373646207","0.0051274915329448945","0.0410497490979026"," ","0.027361289550905554","0.03400853362810663","0.0025291380603348346","0.0012451553895390655","0.0011735047377089414","0.004541967063871444","0.0032362995628368862","0.003895842627235524","0.005633762497298633","0.007178261426136201","0.0028297513823141163","0.00016296448073116476","0.00018719281456447412","0.00038484760734669443","0.00020429925295595286","0.00013841549147297627","0.00014962451621569617","0.00018104967224419344","0.00014354388126691653","0.0001765565840647909","0.00014099777730325336","0.000104173519695272",
"SYSTEM","Frame front axle","1.05","0.008340941241385291","0.021251650939138944","0.03267976473665757","0.028664029635253274"," ","0.04188567000714383","0.0038365270241106364","0.001497531657508655","0.001430335477712097","0.007939669973178076","0.00583818000763936","0.007585342679711671","0.011882462398992155","0.014190045538771123","0.004787475974947886","0.0002355702021504813","0.00037814541678871105","0.0012047244805664103","0.0003981899349596585","0.00015580872239684407","0.00017979780802068746","0.0002069888389814034","0.00023443259262090343","0.00036196241606700763","0.00024927966587851014","0.00011973019396083195",
"SYSTEM","Tie rod front axle","1.06","0.0026718037854702725","0.01361775103277929","0.021803544470662795","0.03485774558815413","0.04260052533402903"," ","0.0034599186300948714","0.0015088844564566939","0.0014289176721224983","0.00506788704582517","0.0040513079938910845","0.005232721762469028","0.0070969233156379374","0.00851960726119616","0.003236523120282775","0.00020933335950645837","0.0002952120289713145","0.0008209013895348338","0.00031262857364855456","0.0001499853117340466","0.00016871485650682416","0.00019803174740051777","0.000193561695551403","0.0002786100149795301","0.0002013217624933228","0.00011468444001139222",
"SYSTEM","Angle sensor front axle","1.07","0.003795029035524422","0.00135956978357743","0.006283266457824843","0.006393516751154182","0.009901046698317817","0.009140106375123858"," ","0.003971064312362715","0.0037290035487168582","0.00689042852697519","0.013578968727149032","0.01846061765067397","0.01082772401790666","0.008792379349912949","0.006523478514184777","0.00036089106210102084","0.000342420586623593","0.0003754355835895451","0.0003527283755426769","0.0002928870531386796","0.00031814852480993583","0.00038815589819685137","0.00026891361976366657","0.0002987636325909593","0.00026155480114498086","0.0002387192799306881",
"SYSTEM","Speedometer","1.08","0.003931750269841161","0.002515438305537687","0.004560839618949264","0.00349913086367859","0.004061901981744165","0.004035345897691167","0.004032142451271481"," ","0.5333606048698243","0.004457941154349165","0.005028873438156611","0.005224131721851433","0.005031764881860967","0.00520835455739177","0.004036318989355192","0.0005115105419768451","0.0004925113322377106","0.0005639272760938896","0.0005049411273494453","0.0004179121477654313","0.0004546060858119372","0.0005413659124725578","0.00038106185857100794","0.00042659573352932245","0.00037595539160395486","0.0003364495001221268",
"SYSTEM","ECU","1.09","0.005111140056895946","0.002055786300918072","0.004877891299609471","0.003856170672762893","0.004491581009595014","0.004492210209610326","0.0045095973787643295","0.6333598501863986"," ","0.005020853252194812","0.005688537962415197","0.005891689537574019","0.005669503850516899","0.005828813029979174","0.0045657597669795935","0.0005580027775957674","0.0005320824932635304","0.0005850697708218444","0.0005465902962430436","0.00046068186814496315","0.000499950287736195","0.000597224785648165","0.0004167244344068788","0.000461745411444503","0.00040969410258107075","0.0003705628417672857",
"SYSTEM","Hydraulic oil reservoir","1.10","0.013886054428687733","0.002960960020555903","0.016612418607449775","0.010488430109124036","0.01711439285226468","0.011055214049134898","0.006208899007604907","0.0038424890527259947","0.0036497919630886777"," ","0.028612753133279156","0.025975118941631847","0.06842139895918775","0.1277570578368138","0.0634715366120363","0.00030862020837663096","0.00030433969486476364","0.00039009748115670373","0.0003173661343003342","0.00026556215520878723","0.00028676121267445787","0.000345164140423293","0.0002470465552253387","0.0002756809088233503","0.00023918719470006344","0.00020522350103868714",
