"CLUSTER LEVEL 0","ELEMENT NAME","HIERARCHY ID","1.01","1.02","1.03","1.04","1.05","1.06","1.07","1.08","1.09","1.10","1.11","1.12","1.13","1.14","1.15",
"SYSTEM","Wheel front axle","1.01"," ","0.17167060380385657","0.16909141166428088","0.053283684564664036","0.04353946113596863","0.03658128366130775","0.006742971624505212","0.0035114278682447653","0.003525771744829709","0.023836255058546474","0.013757616238437409","0.01560176883594111","0.03130106908239272","0.044234600943799274","0.01489971741469387",
"SYSTEM","Hub front axle","1.02","0.2027134439303938"," ","0.4208226652021777","0.09690043785648028","0.09385949151952389","0.07097527282512983","0.011229724945259534","0.005115729186675688","0.005139259673765162","0.04632730001499563","0.02347529599799536","0.027227701099390433","0.0542129937737823","0.08207598452467135","0.024573800261554757",
"SYSTEM","Steering knuckle front axle","1.03","0.02250524609645832","0.1031767334374406"," ","0.04878564114737316","0.03276568540243019","0.025475846463387186","0.0033330517325628195","0.001417389692697446","0.0014201186242953634","0.01145541327361188","0.006228124327022244","0.007351265654409911","0.013776497013270661","0.019457480123367676","0.006265316616252736",
"SYSTEM","Knuckle arm front axle","1.04","0.006230386946656119","0.023221173316137378","0.048702285113067734"," ","0.028658521724730268","0.03762910422068377","0.0028078228265340233","0.0010528420622698542","0.0010473514625894964","0.005996358873056495","0.004089392046371043","0.0049675857281981095","0.007869255891089666","0.009518850069059281","0.0036721478920600514",
"SYSTEM","Frame front axle","1.05","0.024002530944433276","0.07914111419086245","0.11296620554715942","0.09942975396414744"," ","0.148948414752338","0.013803927693518458","0.00409156705029412","0.004096994831491396","0.03087114355561893","0.02268548290661776","0.02911650935156007","0.04762934156353238","0.051670005104004435","0.018777916139918638",
"SYSTEM","Tie rod front axle","1.06","0.0055379774727098985","0.01724204576672861","0.02565164384706331","0.03768912315290207","0.04288180118542362"," ","0.003971687911169197","0.001276442345382267","0.0012668223954689362","0.006511749314978332","0.005099200437947982","0.006540147912744931","0.009612717131266435","0.01046188910044954","0.00412554757951944",
"SYSTEM","Angle sensor front axle","1.07","0.0019075357949465133","0.0028208845801980242","0.003513605715121826","0.002863353824623105","0.0039925702310373845","0.004001400125775767"," ","0.0011317813384619235","0.0011310072064603105","0.003000061987740499","0.005418283429089343","0.007289982835135489","0.004695167901053288","0.0038362264663138745","0.0027711240168831752",
"SYSTEM","Speedometer","1.08","0.001652755223467639","0.0013918982374510058","0.0016154559732149965","0.0011112452736677936","0.0012143405619856606","0.0013109931723759294","0.0011353784005461165"," ","0.20002295812729898","0.0013652462778944718","0.0014704991589852279","0.0015524812310975245","0.0016211124906603258","0.0016350013687805864","0.0012163262012040432",
"SYSTEM","ECU","1.09","0.0017034387440546528","0.001406035392593763","0.0016273718817511051","0.001108336639701002","0.0012180593217071545","0.001303089334098284","0.0011349037091432645","0.2000230787259597"," ","0.0014014983229186928","0.001514579293567908","0.001588998208379655","0.0016566547068612714","0.0016693039878884486","0.001258155701790109",
"SYSTEM","Hydraulic oil reservoir","1.10","0.027431770814805967","0.04116760673505859","0.04227968071849775","0.02158579332751176","0.03134622890081196","0.022988026518694915","0.010435252280903917","0.0047244659144213275","0.004846921049780906"," ","0.046609381535843264","0.04424965292748251","0.11549573319094242","0.19358509882976638","0.09919580440814646",
"SYSTEM","Steering actuation cylinder front axle","1.11","0.012367799294166426","0.018614382700795185","0.020630233684780563","0.013187373131450464","0.02072571025457881","0.01620187548185359","0.01707472329446802","0.004621577919437403","0.004758869587273118","0.04226317601922369"," ","0.1643424447210915","0.0698606530083199","0.04554139532979096","0.059856698667644315",
"SYSTEM","Servo valve front axle","1.12","0.015293467674886041","0.023811649653242117","0.026804465661409704","0.01765805614432736","0.029344567649175923","0.022917384951783637","0.02540863981398922","0.005388654497277212","0.0055135378046817785","0.04428196505687276","0.18150034947076865"," ","0.09531906973286641","0.05520718049169848","0.045078276270118955",
"SYSTEM","Pump front axle","1.13","0.02530934417063313","0.042476494347240656","0.04499237899644615","0.02527666657702221","0.0434298833112744","0.030409362324508415","0.014738720782370263","0.005045222100769187","0.005152420281027359","0.10457012543884292","0.06972732951018001","0.08627008034173778"," ","0.1784141364433368","0.058295045709948035",
"SYSTEM","Filter front axle","1.14","0.01875594788986279","0.04639420650544712","0.04564546354246446","0.02230775115489725","0.03465082414274223","0.024270641659628556","0.008825432048461201","0.0037064526002035247","0.003781070236043571","0.12967236314148212","0.03354800562200266","0.03687313711168605","0.1320585486583371"," ","0.04246532094140798",
"SYSTEM","Cooler front axle","1.15","0.010135334700592025","0.01444579749582775","0.015451955096997483","0.00880906649570734","0.012727222350210177","0.009730654563297803","0.006445516088404268","0.0028153745652035322","0.0029112886189681664","0.06644634946811911","0.04425261979506767","0.030228428721523204","0.04330610338936991","0.04272572832224297"," ",
